535	655	1	
224	249	-1	
652	672	1	
786	113	-1	
793	801	1	
39	860	-1	
520	113	-1	
342	489	-1	
354	487	1	
549	947	1	
127	60	-1	
994	999	1	
271	489	-1	
164	278	-1	
442	464	1	
224	524	-1	
726	759	1	
720	891	1	
275	364	1	
961	999	1	
42	243	1	
348	684	-1	
395	606	-1	
0	832	-1	
62	531	-1	
338	241	-1	
556	670	1	
324	363	1	
195	262	1	
39	697	-1	
500	802	1	
568	957	1	
430	248	-1	
243	388	-1	
471	885	-1	
54	213	1	
687	441	-1	
68	405	-1	
331	820	-1	
13	117	1	
217	661	-1	
694	128	-1	
46	106	1	
211	417	1	
429	996	-1	
35	139	-1	
192	590	-1	
44	384	1	
287	510	-1	
183	345	1	
682	892	1	
373	799	-1	
973	189	-1	
353	589	-1	
627	874	1	
239	296	-1	
519	525	1	
730	794	1	
627	634	1	
698	751	1	
46	249	-1	
429	853	-1	
449	607	-1	
381	163	-1	
11	228	1	
42	902	-1	
96	920	-1	
396	186	-1	
361	455	-1	
731	30	-1	
401	894	-1	
417	506	-1	
194	956	-1	
264	735	-1	
249	499	1	
96	129	-1	
211	754	-1	
578	619	1	
200	571	-1	
348	596	-1	
496	936	-1	
520	857	1	
824	1	-1	
826	389	-1	
412	551	-1	
241	498	1	
208	489	1	
448	888	-1	
419	760	-1	
673	896	1	
484	895	-1	
832	138	-1	
269	861	-1	
504	984	1	
56	226	-1	
326	455	1	
783	936	1	
996	69	-1	
28	80	1	
26	696	-1	
368	797	-1	
347	79	-1	
196	846	-1	
220	980	-1	
860	912	1	
574	492	-1	
4	471	1	
905	961	1	
653	362	-1	
148	543	-1	
999	63	-1	
256	859	-1	
605	403	-1	
192	889	-1	
45	203	1	
562	771	1	
915	205	-1	
165	13	-1	
33	242	1	
68	452	-1	
679	751	1	
93	656	-1	
672	704	1	
394	931	-1	
246	898	-1	
35	436	-1	
439	514	-1	
629	667	1	
788	455	-1	
218	300	1	
91	952	-1	
132	228	-1	
269	586	-1	
780	789	1	
520	849	1	
35	472	1	
717	261	-1	
839	108	-1	
560	647	1	
626	948	1	
141	200	1	
727	836	1	
852	894	1	
657	90	-1	
420	808	-1	
115	437	-1	
524	31	-1	
950	119	-1	
46	997	-1	
83	725	-1	
832	911	1	
302	500	-1	
25	82	1	
962	101	-1	
175	684	-1	
820	273	-1	
747	819	1	
25	697	-1	
76	654	-1	
404	405	-1	
34	777	-1	
630	664	1	
183	336	1	
194	234	1	
915	407	-1	
506	684	1	
329	441	1	
110	171	-1	
103	179	1	
194	695	-1	
107	128	-1	
680	862	1	
420	619	-1	
583	238	-1	
709	984	1	
737	860	1	
291	508	-1	
690	844	1	
123	569	-1	
14	66	1	
14	554	-1	
53	906	-1	
87	193	1	
430	991	-1	
285	440	1	
476	931	-1	
460	691	-1	
173	890	-1	
979	67	-1	
637	647	1	
792	60	-1	
33	113	-1	
270	585	-1	
220	511	-1	
14	532	-1	
746	813	1	
157	953	-1	
606	728	1	
404	830	-1	
769	916	1	
961	973	1	
260	667	-1	
327	779	-1	
335	632	-1	
243	922	-1	
809	875	1	
688	805	1	
135	563	-1	
620	836	1	
673	878	1	
352	440	-1	
399	537	-1	
190	961	-1	
242	51	-1	
637	644	1	
574	725	1	
334	371	1	
692	8	-1	
795	833	1	
98	527	-1	
757	261	-1	
890	119	-1	
696	994	1	
673	236	-1	
39	11	-1	
23	170	1	
18	410	1	
268	401	1	
995	146	-1	
946	960	1	
691	346	-1	
207	724	-1	
381	681	-1	
559	800	1	
552	894	1	
253	714	-1	
860	147	-1	
695	459	-1	
334	332	-1	
361	578	-1	
368	51	-1	
918	997	1	
534	466	-1	
226	405	1	
107	168	-1	
335	381	1	
419	992	-1	
404	414	1	
212	823	-1	
773	250	-1	
25	566	-1	
761	163	-1	
99	415	-1	
439	836	-1	
33	581	-1	
457	616	-1	
42	560	-1	
235	251	1	
184	547	-1	
340	935	-1	
120	193	1	
807	492	-1	
369	355	-1	
89	577	-1	
44	479	1	
291	363	-1	
589	928	1	
96	424	-1	
247	264	1	
679	959	1	
116	752	-1	
103	430	1	
406	847	-1	
817	38	-1	
96	173	1	
217	560	-1	
886	274	-1	
219	895	-1	
215	768	-1	
184	417	1	
724	311	-1	
165	599	-1	
231	328	1	
347	927	-1	
15	28	1	
76	483	1	
169	522	-1	
851	435	-1	
686	824	1	
232	602	-1	
560	983	1	
82	921	-1	
276	393	1	
667	499	-1	
516	826	1	
392	597	-1	
276	362	-1	
47	30	-1	
631	677	1	
3	489	-1	
457	608	-1	
557	680	1	
748	749	1	
484	915	-1	
936	974	1	
348	422	-1	
528	69	-1	
93	99	1	
690	858	1	
559	740	1	
200	456	1	
985	986	1	
661	13	-1	
131	169	1	
275	763	-1	
620	664	1	
990	383	-1	
141	846	-1	
391	800	-1	
519	319	-1	
256	695	-1	
528	436	-1	
611	38	-1	
486	43	-1	
89	463	1	
536	647	1	
200	629	-1	
709	963	1	
635	52	-1	
733	277	-1	
198	788	-1	
798	982	1	
175	956	-1	
760	808	1	
265	428	-1	
559	51	-1	
114	555	-1	
172	874	-1	
731	815	1	
391	852	-1	
788	92	-1	
351	790	-1	
772	388	-1	
294	346	-1	
77	252	-1	
24	215	1	
665	849	1	
779	850	1	
560	682	1	
406	696	-1	
522	780	1	
293	554	-1	
320	912	-1	
648	921	1	
688	962	1	
632	838	1	
85	911	-1	
649	188	-1	
143	360	1	
514	650	1	
943	30	-1	
658	787	1	
199	771	-1	
53	846	-1	
112	922	-1	
282	188	-1	
254	884	-1	
97	513	-1	
721	876	1	
523	864	1	
626	992	1	
410	639	-1	
458	500	-1	
901	206	-1	
240	300	1	
308	832	-1	
87	100	1	
88	109	-1	
292	560	-1	
570	231	-1	
39	904	-1	
19	742	-1	
219	300	1	
701	892	1	
575	683	1	
240	777	-1	
947	177	-1	
33	311	-1	
315	842	-1	
323	332	-1	
147	405	1	
529	975	1	
631	236	-1	
750	358	-1	
735	30	-1	
556	588	1	
947	422	-1	
127	104	-1	
74	186	1	
291	582	-1	
393	828	-1	
364	858	-1	
575	966	1	
94	324	-1	
410	821	-1	
884	147	-1	
837	918	1	
759	828	1	
120	885	-1	
418	855	-1	
657	759	1	
450	645	-1	
39	557	-1	
749	918	1	
689	31	-1	
764	216	-1	
237	771	-1	
674	757	1	
829	163	-1	
838	917	1	
793	289	-1	
564	960	1	
922	80	-1	
152	138	-1	
203	756	-1	
10	821	-1	
220	205	-1	
345	952	-1	
366	919	-1	
762	341	-1	
297	394	1	
202	899	-1	
567	921	1	
121	169	1	
275	259	-1	
66	656	-1	
521	948	1	
928	452	-1	
127	280	1	
766	871	1	
143	240	1	
563	583	1	
635	674	1	
844	987	1	
106	331	1	
614	767	1	
282	584	-1	
900	495	-1	
464	819	-1	
737	64	-1	
243	461	1	
919	79	-1	
942	285	-1	
66	868	-1	
669	894	1	
433	435	-1	
227	439	1	
538	379	-1	
505	621	1	
512	228	-1	
506	807	1	
5	384	-1	
173	682	-1	
110	459	-1	
669	933	1	
476	517	-1	
72	701	-1	
446	978	-1	
526	834	1	
757	60	-1	
496	747	-1	
679	16	-1	
552	610	1	
898	908	1	
22	783	-1	
350	191	-1	
844	871	1	
425	144	-1	
467	631	-1	
720	462	-1	
536	584	1	
268	622	-1	
400	607	-1	
153	309	-1	
363	498	1	
710	902	1	
2	781	-1	
665	947	1	
157	978	-1	
197	509	-1	
585	13	-1	
602	244	-1	
23	765	-1	
707	407	-1	
263	312	1	
170	369	1	
121	358	-1	
649	913	1	
203	228	-1	
656	459	-1	
861	892	1	
395	117	-1	
920	186	-1	
430	815	-1	
737	402	-1	
609	664	1	
526	748	1	
467	533	-1	
132	198	1	
397	774	-1	
662	700	1	
845	398	-1	
561	970	1	
410	992	-1	
879	964	1	
950	459	-1	
605	886	1	
467	642	-1	
526	823	1	
361	796	-1	
330	915	-1	
520	489	-1	
534	609	1	
808	969	1	
18	122	1	
573	499	-1	
597	333	-1	
888	31	-1	
631	634	1	
449	876	-1	
256	882	-1	
541	758	1	
594	788	1	
497	788	-1	
353	900	-1	
583	756	1	
891	968	1	
960	424	-1	
83	317	1	
185	38	-1	
688	440	-1	
41	594	-1	
990	113	-1	
425	337	-1	
426	844	-1	
19	284	1	
951	491	-1	
380	437	-1	
34	981	-1	
39	780	-1	
761	32	-1	
461	557	-1	
733	31	-1	
770	821	1	
930	80	-1	
194	31	-1	
662	900	1	
665	868	1	
700	427	-1	
394	458	1	
207	345	1	
457	940	-1	
212	637	-1	
841	963	1	
539	921	1	
67	206	1	
640	715	1	
593	69	-1	
234	556	-1	
143	237	1	
111	532	-1	
173	917	-1	
76	414	1	
298	236	-1	
955	482	-1	
278	332	1	
686	843	1	
212	475	1	
54	320	1	
580	146	-1	
123	137	-1	
279	419	1	
562	388	-1	
275	874	-1	
694	852	1	
622	376	-1	
711	778	1	
781	402	-1	
270	810	-1	
629	881	1	
772	69	-1	
223	832	-1	
167	186	1	
533	948	1	
2	215	1	
335	600	-1	
502	139	-1	
553	738	1	
536	968	1	
142	854	-1	
131	931	-1	
526	869	1	
621	208	-1	
268	381	1	
879	180	-1	
191	206	1	
448	842	-1	
0	254	1	
27	50	1	
538	139	-1	
794	842	1	
449	596	-1	
83	134	1	
404	616	-1	
290	514	-1	
467	926	-1	
380	673	-1	
709	893	1	
684	729	1	
456	685	-1	
330	547	-1	
3	29	1	
0	661	-1	
44	252	1	
784	919	1	
647	753	1	
979	376	-1	
444	585	-1	
451	855	-1	
219	571	-1	
536	245	-1	
97	778	-1	
239	844	-1	
253	882	-1	
861	55	-1	
749	101	-1	
628	949	1	
468	984	-1	
713	866	1	
576	836	1	
549	587	1	
515	646	1	
747	778	1	
165	951	-1	
926	346	-1	
562	986	1	
140	965	-1	
160	844	-1	
604	329	-1	
392	379	-1	
630	751	1	
559	109	-1	
665	924	1	
151	90	-1	
153	575	-1	
360	1	-1	
323	525	-1	
429	658	-1	
931	28	-1	
534	311	-1	
344	887	-1	
818	259	-1	
468	519	-1	
698	249	-1	
353	855	-1	
369	520	-1	
736	801	1	
429	40	-1	
344	758	-1	
195	456	1	
458	7	-1	
564	645	1	
693	832	1	
570	717	1	
768	422	-1	
103	368	1	
268	101	-1	
487	714	-1	
127	494	-1	
294	793	-1	
47	162	-1	
884	289	-1	
404	80	-1	
212	376	-1	
678	953	1	
715	273	-1	
656	770	1	
987	310	-1	
218	611	-1	
467	761	-1	
836	905	1	
546	991	1	
397	244	-1	
153	612	-1	
779	829	1	
4	603	-1	
272	833	-1	
112	626	-1	
366	310	-1	
442	319	-1	
727	250	-1	
19	397	1	
461	739	-1	
469	862	-1	
687	32	-1	
49	425	1	
785	933	1	
20	796	-1	
712	266	-1	
165	533	-1	
628	974	1	
496	208	-1	
322	570	-1	
793	933	1	
296	485	1	
354	870	-1	
743	808	1	
345	713	-1	
599	991	1	
734	772	1	
614	67	-1	
142	249	-1	
5	345	1	
293	92	-1	
574	113	-1	
502	289	-1	
120	992	-1	
630	762	1	
527	666	1	
411	430	1	
945	162	-1	
517	187	-1	
604	55	-1	
321	877	-1	
500	550	1	
243	734	-1	
700	478	-1	
315	737	-1	
840	167	-1	
936	144	-1	
555	631	1	
183	52	-1	
580	750	1	
586	603	1	
65	291	1	
600	724	1	
255	412	1	
435	441	1	
669	740	1	
670	972	1	
590	222	-1	
746	879	1	
133	998	-1	
638	804	1	
190	792	-1	
740	78	-1	
522	682	1	
920	138	-1	
496	591	-1	
207	332	-1	
587	398	-1	
313	915	-1	
505	128	-1	
589	811	1	
19	196	1	
757	228	-1	
200	988	-1	
897	978	1	
269	863	-1	
987	431	-1	
447	159	-1	
193	420	1	
789	897	1	
516	466	-1	
275	558	-1	
658	672	1	
574	778	1	
3	914	-1	
387	902	-1	
367	938	-1	
234	511	-1	
169	931	-1	
928	955	1	
567	698	1	
641	231	-1	
443	921	-1	
558	696	1	
801	978	1	
634	917	1	
715	999	1	
587	437	-1	
733	777	1	
898	191	-1	
45	668	-1	
165	703	-1	
251	293	1	
269	870	-1	
529	376	-1	
94	435	-1	
207	565	-1	
213	104	-1	
387	842	-1	
148	635	-1	
507	954	1	
356	931	-1	
366	992	-1	
217	385	1	
606	938	1	
596	118	-1	
351	812	-1	
258	969	-1	
270	685	-1	
280	516	-1	
433	332	-1	
315	701	-1	
121	325	-1	
817	944	1	
127	388	-1	
232	999	-1	
611	473	-1	
668	139	-1	
336	522	-1	
538	988	1	
694	424	-1	
386	456	1	
195	633	-1	
121	15	-1	
769	259	-1	
730	138	-1	
500	144	-1	
726	118	-1	
251	636	-1	
725	958	1	
344	505	-1	
577	441	-1	
356	622	-1	
201	590	-1	
313	448	1	
684	805	1	
323	665	-1	
468	627	-1	
4	246	1	
828	991	1	
686	752	1	
240	873	-1	
595	818	1	
207	338	1	
486	32	-1	
42	464	1	
291	28	-1	
781	155	-1	
744	341	-1	
86	547	-1	
805	887	1	
159	244	1	
497	905	-1	
56	71	1	
321	406	1	
3	216	-1	
893	101	-1	
6	446	1	
258	608	-1	
942	128	-1	
340	787	-1	
705	760	1	
111	545	-1	
721	358	-1	
89	389	-1	
755	773	1	
182	929	-1	
212	230	-1	
923	942	1	
414	159	-1	
320	584	-1	
588	208	-1	
263	306	1	
868	946	1	
717	760	1	
663	687	1	
776	964	1	
85	664	-1	
258	416	1	
460	167	-1	
121	717	-1	
87	463	1	
298	283	-1	
340	646	-1	
639	674	1	
48	795	-1	
830	67	-1	
391	864	-1	
110	429	1	
175	568	-1	
285	441	1	
345	742	-1	
95	422	-1	
4	62	1	
48	823	-1	
235	421	-1	
96	919	-1	
49	501	-1	
342	719	-1	
816	906	1	
841	928	1	
561	998	1	
603	494	-1	
6	47	1	
915	480	-1	
3	115	1	
387	603	-1	
750	941	1	
484	554	-1	
153	353	1	
765	295	-1	
37	230	-1	
391	372	-1	
263	434	-1	
185	777	-1	
153	517	-1	
335	252	-1	
302	84	-1	
832	883	1	
899	929	1	
180	421	1	
197	634	-1	
263	530	-1	
490	755	-1	
232	412	1	
775	341	-1	
201	890	-1	
512	208	-1	
151	690	-1	
756	778	1	
544	466	-1	
219	636	-1	
382	678	-1	
879	892	1	
685	864	1	
654	415	-1	
648	480	-1	
636	383	-1	
857	872	1	
644	962	1	
798	818	1	
116	366	1	
453	603	-1	
111	949	-1	
409	733	-1	
342	700	-1	
599	746	1	
889	928	1	
280	895	-1	
282	499	-1	
439	180	-1	
336	914	-1	
353	748	-1	
312	330	1	
229	861	-1	
135	297	1	
172	583	-1	
529	104	-1	
622	241	-1	
767	896	1	
432	79	-1	
77	271	1	
761	975	1	
211	285	-1	
847	949	1	
146	250	1	
880	495	-1	
697	790	1	
227	695	-1	
381	231	-1	
683	69	-1	
522	889	1	
203	862	-1	
133	159	-1	
986	440	-1	
265	742	-1	
636	925	1	
380	981	-1	
270	563	-1	
801	948	1	
401	784	-1	
797	452	-1	
573	736	1	
339	856	-1	
618	723	1	
348	776	-1	
544	774	1	
670	831	1	
253	489	-1	
706	845	1	
233	358	-1	
631	747	1	
83	505	-1	
237	667	-1	
338	771	-1	
684	925	1	
395	801	-1	
327	448	1	
630	825	1	
943	960	1	
896	938	1	
635	990	1	
572	150	-1	
986	189	-1	
822	402	-1	
225	999	-1	
567	130	-1	
439	163	-1	
753	863	1	
58	773	-1	
339	846	-1	
522	747	1	
93	914	-1	
659	732	1	
932	971	1	
784	462	-1	
781	452	-1	
394	166	-1	
123	900	-1	
653	963	1	
515	8	-1	
976	180	-1	
505	205	-1	
697	965	1	
606	191	-1	
46	169	1	
629	952	1	
234	667	-1	
423	289	-1	
571	726	1	
869	277	-1	
44	273	1	
772	180	-1	
787	363	-1	
27	42	1	
131	129	-1	
213	548	-1	
540	952	1	
347	883	-1	
23	672	-1	
390	760	-1	
672	435	-1	
474	686	-1	
606	398	-1	
664	900	1	
370	798	-1	
449	808	-1	
563	717	1	
622	984	1	
751	912	1	
141	842	-1	
706	383	-1	
170	389	-1	
943	972	1	
580	682	1	
945	171	-1	
360	589	-1	
315	936	-1	
230	273	1	
157	695	-1	
161	618	-1	
161	958	-1	
136	345	1	
859	466	-1	
348	732	-1	
730	764	1	
936	346	-1	
734	379	-1	
659	972	1	
83	573	-1	
991	32	-1	
522	946	1	
368	807	-1	
720	861	1	
300	805	-1	
629	801	1	
202	785	-1	
789	900	1	
83	874	-1	
592	238	-1	
85	562	-1	
122	305	1	
297	838	-1	
766	783	1	
161	178	1	
330	453	1	
714	809	1	
235	459	-1	
106	1	-1	
586	130	-1	
163	326	1	
547	637	1	
928	403	-1	
985	372	-1	
490	316	-1	
5	381	1	
224	588	-1	
166	358	1	
294	644	-1	
83	866	-1	
544	283	-1	
220	345	1	
542	719	1	
829	128	-1	
892	238	-1	
847	953	1	
10	474	1	
439	913	-1	
20	458	1	
204	147	-1	
401	853	-1	
445	675	-1	
423	760	-1	
717	249	-1	
254	840	-1	
540	824	1	
224	485	-1	
27	288	1	
429	638	-1	
663	867	1	
219	706	-1	
418	495	-1	
10	928	-1	
697	495	-1	
151	78	-1	
400	975	-1	
235	15	-1	
344	500	-1	
375	789	-1	
175	948	-1	
502	691	1	
432	455	-1	
404	678	-1	
507	326	-1	
930	969	1	
5	371	1	
705	901	1	
515	28	-1	
58	365	-1	
583	759	1	
524	754	1	
410	362	-1	
797	862	1	
185	384	-1	
803	244	-1	
620	634	1	
457	717	-1	
24	864	-1	
630	638	1	
966	329	-1	
88	455	-1	
469	154	-1	
26	997	-1	
493	761	-1	
757	358	-1	
778	398	-1	
457	709	-1	
817	119	-1	
374	505	-1	
513	266	-1	
88	435	-1	
952	137	-1	
30	118	1	
570	675	1	
68	309	-1	
560	737	1	
841	480	-1	
554	559	1	
910	301	-1	
799	378	-1	
605	893	1	
336	226	-1	
91	136	1	
156	940	-1	
209	478	-1	
573	180	-1	
892	997	1	
448	332	-1	
192	963	-1	
525	206	-1	
5	666	-1	
173	958	-1	
49	831	-1	
72	264	1	
634	939	1	
197	986	-1	
579	355	-1	
302	16	-1	
503	728	1	
706	996	1	
786	790	1	
601	337	-1	
375	509	-1	
577	592	1	
749	841	1	
32	226	1	
416	720	-1	
852	929	1	
49	569	-1	
609	316	-1	
33	666	-1	
204	715	-1	
727	773	1	
400	933	-1	
233	235	1	
190	770	-1	
595	748	1	
123	438	1	
392	950	-1	
126	613	-1	
552	244	-1	
791	422	-1	
188	383	1	
56	362	-1	
116	938	-1	
701	166	-1	
149	700	-1	
450	553	-1	
857	238	-1	
533	864	1	
212	476	1	
599	129	-1	
362	365	1	
419	555	-1	
70	548	-1	
517	957	1	
161	191	-1	
179	538	-1	
858	883	1	
449	997	-1	
859	879	1	
596	718	1	
538	996	1	
297	619	-1	
130	376	1	
95	51	-1	
763	903	1	
281	994	-1	
511	611	1	
322	354	1	
445	69	-1	
974	188	-1	
135	488	1	
530	692	1	
664	839	1	
7	52	1	
248	314	1	
299	838	-1	
197	748	-1	
988	177	-1	
251	348	1	
533	362	-1	
898	261	-1	
629	689	1	
85	73	-1	
845	913	1	
369	627	-1	
426	821	-1	
640	735	1	
321	338	1	
636	79	-1	
218	992	-1	
477	236	-1	
471	422	-1	
251	456	1	
345	727	-1	
536	781	1	
646	38	-1	
197	411	1	
48	411	1	
430	782	-1	
6	306	1	
602	688	1	
0	467	1	
885	891	1	
95	615	-1	
211	78	-1	
706	303	-1	
693	191	-1	
371	57	-1	
318	888	-1	
603	998	1	
46	929	-1	
817	819	1	
343	783	-1	
368	520	-1	
518	619	1	
627	15	-1	
149	282	1	
340	811	-1	
58	940	-1	
763	130	-1	
951	482	-1	
195	780	-1	
923	929	1	
305	381	1	
280	336	1	
135	743	-1	
18	118	-1	
897	913	1	
701	155	-1	
626	912	1	
973	986	1	
342	171	-1	
667	752	1	
648	966	1	
883	372	-1	
423	479	-1	
173	852	-1	
151	170	1	
418	506	-1	
10	431	-1	
580	888	1	
9	594	-1	
871	895	1	
613	827	1	
856	278	-1	
444	702	-1	
855	8	-1	
765	973	1	
469	674	-1	
843	872	1	
24	378	-1	
26	414	1	
91	195	1	
348	476	1	
131	646	-1	
717	273	-1	
207	240	1	
97	191	-1	
513	64	-1	
298	798	-1	
701	711	1	
510	514	1	
449	834	-1	
123	962	-1	
183	347	1	
18	955	-1	
612	999	1	
467	79	-1	
381	475	1	
387	551	-1	
507	592	1	
735	289	-1	
706	159	-1	
695	874	1	
584	489	-1	
237	778	-1	
70	765	-1	
481	860	-1	
218	980	-1	
194	816	-1	
905	304	-1	
446	28	-1	
214	829	-1	
315	958	-1	
511	620	1	
509	975	1	
203	154	-1	
284	707	-1	
116	415	-1	
654	823	1	
265	774	-1	
512	865	1	
21	932	-1	
758	881	1	
59	414	1	
27	507	-1	
114	870	-1	
342	752	-1	
286	383	1	
307	972	-1	
669	959	1	
592	846	1	
561	171	-1	
458	567	-1	
396	602	-1	
268	861	-1	
26	832	-1	
307	322	1	
116	908	-1	
196	355	-1	
288	532	-1	
182	522	-1	
175	471	1	
668	326	-1	
707	168	-1	
680	835	1	
993	358	-1	
763	788	1	
805	206	-1	
312	469	1	
207	272	1	
29	274	-1	
426	189	-1	
373	372	-1	
299	118	-1	
500	257	-1	
834	947	1	
160	617	-1	
897	907	1	
513	802	1	
220	940	-1	
122	141	1	
37	568	-1	
8	296	1	
161	481	1	
339	861	-1	
664	427	-1	
21	162	-1	
483	860	-1	
509	118	-1	
900	1	-1	
582	43	-1	
293	564	-1	
380	605	-1	
742	362	-1	
61	751	-1	
370	435	-1	
390	566	-1	
597	672	1	
929	188	-1	
401	870	-1	
290	614	-1	
37	560	-1	
464	936	-1	
761	971	1	
991	261	-1	
584	673	1	
321	997	-1	
344	502	-1	
215	287	1	
588	595	1	
743	428	-1	
695	700	1	
576	378	-1	
62	885	-1	
432	146	-1	
100	821	-1	
564	230	-1	
158	370	1	
181	67	-1	
425	937	-1	
671	701	1	
176	301	1	
282	794	-1	
965	177	-1	
840	960	1	
66	679	-1	
281	532	-1	
353	618	-1	
596	60	-1	
282	512	-1	
443	868	-1	
242	435	-1	
444	774	-1	
134	668	-1	
269	465	1	
919	186	-1	
299	228	-1	
602	981	1	
805	871	1	
474	790	-1	
93	328	-1	
56	270	1	
327	773	-1	
27	346	-1	
566	966	1	
338	78	-1	
18	533	-1	
449	541	-1	
131	406	1	
471	261	-1	
432	850	-1	
458	783	-1	
399	744	-1	
780	188	-1	
568	332	-1	
72	494	-1	
886	266	-1	
317	484	1	
971	996	1	
54	979	-1	
493	746	-1	
327	989	-1	
374	660	-1	
623	494	-1	
956	961	1	
160	80	-1	
553	398	-1	
70	11	-1	
135	583	-1	
683	455	-1	
705	831	1	
782	421	-1	
142	51	-1	
276	435	-1	
213	523	-1	
29	160	1	
711	972	1	
255	373	1	
750	930	1	
437	466	1	
122	806	-1	
640	73	-1	
401	519	-1	
6	270	1	
502	802	1	
667	854	1	
321	453	1	
560	726	1	
271	526	-1	
701	764	1	
823	874	1	
539	763	1	
928	241	-1	
211	542	-1	
591	470	-1	
165	438	1	
347	216	-1	
567	90	-1	
939	188	-1	
46	912	-1	
111	810	-1	
194	981	-1	
298	144	-1	
169	731	-1	
536	563	1	
42	530	-1	
115	338	1	
217	933	-1	
923	57	-1	
544	864	1	
192	237	1	
294	189	-1	
548	640	1	
297	226	-1	
268	293	1	
540	620	1	
449	666	-1	
596	921	1	
361	951	-1	
34	957	-1	
549	925	1	
837	866	1	
331	238	-1	
512	609	1	
399	524	-1	
705	289	-1	
353	718	-1	
307	130	-1	
416	780	-1	
321	147	-1	
338	412	1	
822	884	1	
716	981	1	
400	715	-1	
928	388	-1	
619	947	1	
111	377	1	
734	499	-1	
858	972	1	
793	916	1	
771	326	-1	
879	384	-1	
275	11	-1	
600	694	1	
778	286	-1	
737	295	-1	
705	852	1	
920	933	1	
883	78	-1	
506	929	1	
587	596	1	
395	425	1	
291	457	1	
268	238	-1	
847	144	-1	
391	524	-1	
639	261	-1	
156	150	-1	
822	266	-1	
53	781	-1	
410	864	-1	
599	662	1	
187	325	1	
723	963	1	
62	993	-1	
200	868	-1	
160	991	-1	
269	159	-1	
50	830	-1	
160	239	1	
183	650	-1	
716	163	-1	
119	459	1	
59	673	-1	
417	688	-1	
126	330	1	
98	298	1	
770	273	-1	
71	63	-1	
570	644	1	
320	296	-1	
609	252	-1	
641	642	1	
739	363	-1	
488	884	-1	
596	794	1	
102	903	-1	
520	329	-1	
607	73	-1	
348	969	-1	
239	269	1	
601	672	1	
487	719	-1	
822	956	1	
475	579	-1	
866	455	-1	
796	881	1	
36	415	-1	
165	910	-1	
425	631	-1	
397	765	-1	
503	962	1	
170	824	-1	
889	52	-1	
397	889	-1	
792	146	-1	
649	494	-1	
669	405	-1	
917	934	1	
361	626	-1	
49	702	-1	
156	541	-1	
704	772	1	
474	633	-1	
463	493	1	
14	262	1	
6	490	1	
686	720	1	
825	104	-1	
115	149	1	
986	355	-1	
313	567	-1	
553	686	1	
691	473	-1	
544	337	-1	
308	371	1	
87	466	-1	
27	389	-1	
623	851	1	
349	730	-1	
17	452	-1	
717	925	1	
179	892	-1	
707	38	-1	
707	455	-1	
918	372	-1	
475	615	-1	
322	289	-1	
730	144	-1	
787	798	1	
17	712	-1	
444	901	-1	
606	926	1	
458	84	-1	
133	55	-1	
613	928	1	
656	821	1	
987	129	-1	
111	756	-1	
49	229	1	
160	651	-1	
201	266	-1	
396	546	-1	
360	558	-1	
766	64	-1	
545	166	-1	
134	610	-1	
433	462	-1	
448	489	-1	
325	437	1	
163	171	1	
59	516	-1	
803	144	-1	
643	365	-1	
214	245	-1	
623	150	-1	
538	662	1	
160	616	-1	
258	558	-1	
268	301	-1	
25	847	-1	
98	139	-1	
49	514	-1	
828	882	1	
554	790	1	
369	519	-1	
56	866	-1	
800	187	-1	
543	842	1	
199	304	-1	
824	459	-1	
13	63	1	
483	285	-1	
923	319	-1	
122	563	-1	
906	15	-1	
966	90	-1	
851	919	1	
590	316	-1	
34	960	-1	
262	12	-1	
334	821	-1	
483	304	-1	
3	96	1	
766	902	1	
126	262	1	
761	329	-1	
589	880	1	
552	955	1	
386	802	-1	
59	941	-1	
915	273	-1	
741	403	-1	
27	811	-1	
282	191	-1	
385	776	-1	
692	462	-1	
219	824	-1	
696	238	-1	
477	703	-1	
565	645	1	
579	277	-1	
335	965	-1	
741	30	-1	
203	410	1	
344	569	-1	
608	208	-1	
49	271	1	
184	130	-1	
527	535	1	
99	650	-1	
76	443	1	
53	790	-1	
360	483	1	
554	683	1	
369	551	-1	
349	812	-1	
37	829	-1	
25	601	-1	
978	128	-1	
446	8	-1	
538	314	-1	
420	925	-1	
87	102	1	
152	60	-1	
645	859	1	
6	23	1	
258	784	-1	
251	883	-1	
200	342	1	
224	278	-1	
382	423	1	
207	463	1	
699	326	-1	
558	591	1	
416	660	-1	
537	273	-1	
253	622	-1	
380	406	1	
476	596	-1	
195	188	-1	
588	171	-1	
444	772	-1	
113	191	1	
648	31	-1	
170	554	-1	
481	238	-1	
168	319	1	
235	808	-1	
932	63	-1	
956	341	-1	
242	285	-1	
165	308	1	
567	579	1	
374	827	-1	
220	505	-1	
233	313	1	
34	984	-1	
23	15	-1	
556	901	1	
954	992	1	
456	991	-1	
66	12	-1	
957	984	1	
19	951	-1	
516	699	1	
708	720	1	
500	884	1	
719	973	1	
115	11	-1	
467	779	-1	
781	938	1	
305	733	-1	
153	644	-1	
624	747	1	
504	721	1	
892	119	-1	
160	628	-1	
409	8	-1	
5	44	-1	
806	962	1	
41	104	-1	
659	180	-1	
233	965	-1	
42	610	-1	
449	191	-1	
542	105	-1	
651	168	-1	
256	530	-1	
737	746	1	
22	205	-1	
327	222	-1	
447	908	-1	
135	633	-1	
849	914	1	
674	482	-1	
928	977	1	
36	156	1	
